session_id,brain_structure x,brain_structure y,y_feature,r_squ,pseudo_session,loo_trial_idx
835479236,VISl,VISp,periodic_pow,0.0032891402505030864,768515987,59
835479236,LGd,VISl,exponent,0.010956933113572043,766640955,0
835479236,LGd,VISl,exponent,0.011109355623061923,766640955,1
835479236,LGd,VISl,exponent,0.010860007380153802,766640955,2
835479236,LGd,VISl,exponent,0.009774065856592573,766640955,3
835479236,LGd,VISl,exponent,0.01146623693575577,766640955,4
835479236,LGd,VISl,exponent,0.011063247746427751,766640955,5
835479236,LGd,VISl,exponent,0.011289646594414227,766640955,6
835479236,LGd,VISl,exponent,0.010741061643434135,766640955,7
835479236,LGd,VISl,exponent,0.010261311837148734,766640955,8
835479236,LGd,VISl,exponent,0.009594288983625465,766640955,9
835479236,LGd,VISl,exponent,0.01018839865646104,766640955,10
835479236,LGd,VISl,exponent,0.010261511302351867,766640955,11
835479236,LGd,VISl,exponent,0.009937587323034736,766640955,12
835479236,LGd,VISl,exponent,0.009918814253333963,766640955,13
835479236,LGd,VISl,exponent,0.009637358166506016,766640955,14
835479236,LGd,VISl,exponent,0.010391556305820449,766640955,15
835479236,LGd,VISl,exponent,0.009790670770239762,766640955,16
835479236,LGd,VISl,exponent,0.010081893512116857,766640955,17
835479236,LGd,VISl,exponent,0.00986295938914028,766640955,18
835479236,LGd,VISl,exponent,0.010309254897522324,766640955,19
835479236,LGd,VISl,exponent,0.010341145826898601,766640955,20
835479236,LGd,VISl,exponent,0.010313428167853522,766640955,21
835479236,LGd,VISl,exponent,0.010051103935896255,766640955,22
835479236,LGd,VISl,exponent,0.011278782262298948,766640955,23
835479236,LGd,VISl,exponent,0.010075255914413828,766640955,24
835479236,LGd,VISl,exponent,0.009863791558432866,766640955,25
835479236,LGd,VISl,exponent,0.010581400037375954,766640955,26
835479236,LGd,VISl,exponent,0.007492893593769034,766640955,27
835479236,LGd,VISl,exponent,0.008271250389181972,766640955,28
835479236,LGd,VISl,exponent,0.009209354005741743,766640955,29
835479236,LGd,VISl,exponent,0.007702812020569105,766640955,30
835479236,LGd,VISl,exponent,0.010601723981977451,766640955,31
835479236,LGd,VISl,exponent,0.009934668066533647,766640955,32
835479236,LGd,VISl,exponent,0.009935601470943967,766640955,33
835479236,LGd,VISl,exponent,0.009942533077911597,766640955,34
835479236,LGd,VISl,exponent,0.010138798509572444,766640955,35
835479236,LGd,VISl,exponent,0.009775646480712386,766640955,36
835479236,LGd,VISl,exponent,0.009590930673894382,766640955,37
835479236,LGd,VISl,exponent,0.011151605159450129,766640955,38
835479236,LGd,VISl,exponent,0.008965973531261273,766640955,39
835479236,LGd,VISl,exponent,0.010396673650613475,766640955,40
835479236,LGd,VISl,exponent,0.009872788724523351,766640955,41
835479236,LGd,VISl,exponent,0.010394927268367216,766640955,42
835479236,LGd,VISl,exponent,0.01020913122780831,766640955,43
835479236,LGd,VISl,exponent,0.010663538565338193,766640955,44
835479236,LGd,VISl,exponent,0.010102039406342134,766640955,45
835479236,LGd,VISl,exponent,0.009868117580238978,766640955,46
835479236,LGd,VISl,exponent,0.009941663120686006,766640955,47
835479236,LGd,VISl,exponent,0.011488242551588757,766640955,48
835479236,LGd,VISl,exponent,0.010190461877971124,766640955,49
835479236,LGd,VISl,exponent,0.010353297899490133,766640955,50
835479236,LGd,VISl,exponent,0.010237590818255038,766640955,51
835479236,LGd,VISl,exponent,0.009875673401461671,766640955,52
835479236,LGd,VISl,exponent,0.010292529651172222,766640955,53
835479236,LGd,VISl,exponent,0.010071985269928252,766640955,54
835479236,LGd,VISl,exponent,0.009470297662362182,766640955,55
835479236,LGd,VISl,exponent,0.011062477010763794,766640955,56
835479236,LGd,VISl,exponent,0.011656638095248306,766640955,57
835479236,LGd,VISl,exponent,0.010521115782480273,766640955,58
835479236,LGd,VISl,exponent,0.00993308619653932,766640955,59
835479236,LGd,VISl,exponent,0.0016500254369121725,768515987,0
835479236,LGd,VISl,exponent,0.0007418474699639743,768515987,1
835479236,LGd,VISl,exponent,0.0007867521451835335,768515987,2
835479236,LGd,VISl,exponent,0.000594370262420818,768515987,3
835479236,LGd,VISl,exponent,0.0007494044754473572,768515987,4
835479236,LGd,VISl,exponent,0.000918546078122362,768515987,5
835479236,LGd,VISl,exponent,0.0009389294328910891,768515987,6
835479236,LGd,VISl,exponent,0.0008470125916527627,768515987,7
835479236,LGd,VISl,exponent,0.0010433370448623691,768515987,8
835479236,LGd,VISl,exponent,0.001159979136479139,768515987,9
835479236,LGd,VISl,exponent,0.0010772464773418644,768515987,10
835479236,LGd,VISl,exponent,0.0010978307419173827,768515987,11
835479236,LGd,VISl,exponent,0.0008384747869614184,768515987,12
835479236,LGd,VISl,exponent,0.0008704591981615328,768515987,13
835479236,LGd,VISl,exponent,0.0009561367994769254,768515987,14
835479236,LGd,VISl,exponent,0.0010301372521828167,768515987,15
835479236,LGd,VISl,exponent,0.0008873808992566623,768515987,16
835479236,LGd,VISl,exponent,0.0009522300682108797,768515987,17
835479236,LGd,VISl,exponent,0.0007826015592738989,768515987,18
835479236,LGd,VISl,exponent,0.0005648633009228687,768515987,19
835479236,LGd,VISl,exponent,0.0007723399220478377,768515987,20
835479236,LGd,VISl,exponent,0.0007548017410652363,768515987,21
835479236,LGd,VISl,exponent,0.0007254274258345905,768515987,22
835479236,LGd,VISl,exponent,0.0008278291485589451,768515987,23
835479236,LGd,VISl,exponent,0.0009077201590723671,768515987,24
835479236,LGd,VISl,exponent,0.0012675637844522525,768515987,25
835479236,LGd,VISl,exponent,0.0010077309045520844,768515987,26
835479236,LGd,VISl,exponent,0.0029436454328128914,768515987,27
835479236,LGd,VISl,exponent,0.0013456860485068223,768515987,28
835479236,LGd,VISl,exponent,0.002085957560540863,768515987,29
835479236,LGd,VISl,exponent,0.0005853987716789577,768515987,30
835479236,LGd,VISl,exponent,0.0007748140336260034,768515987,31
835479236,LGd,VISl,exponent,0.0010127485048945228,768515987,32
835479236,LGd,VISl,exponent,0.0009743286093385484,768515987,33
835479236,LGd,VISl,exponent,0.0011327265114055018,768515987,34
835479236,LGd,VISl,exponent,0.0008624759555768691,768515987,35
835479236,LGd,VISl,exponent,0.0011392162889151125,768515987,36
835479236,LGd,VISl,exponent,0.0010415604269221612,768515987,37
835479236,LGd,VISl,exponent,0.0008340594484822494,768515987,38
835479236,LGd,VISl,exponent,0.0009982825246628302,768515987,39
835479236,LGd,VISl,exponent,0.0011919950554670766,768515987,40
835479236,LGd,VISl,exponent,0.0010939478731852859,768515987,41
835479236,LGd,VISl,exponent,0.001321125322606198,768515987,42
835479236,LGd,VISl,exponent,0.001203686082487776,768515987,43
835479236,LGd,VISl,exponent,0.001294124786024975,768515987,44
835479236,LGd,VISl,exponent,0.0011608469722464987,768515987,45
835479236,LGd,VISl,exponent,0.0009902747908240306,768515987,46
835479236,LGd,VISl,exponent,0.0009723953915532491,768515987,47
835479236,LGd,VISl,exponent,0.0011090549807044603,768515987,48
835479236,LGd,VISl,exponent,0.0008681163351588195,768515987,49
835479236,LGd,VISl,exponent,0.0009027334342728288,768515987,50
835479236,LGd,VISl,exponent,0.0014631791501669156,768515987,51
835479236,LGd,VISl,exponent,0.0010690061026700226,768515987,52
835479236,LGd,VISl,exponent,0.0011150514413078572,768515987,53
835479236,LGd,VISl,exponent,0.0009138663425278803,768515987,54
835479236,LGd,VISl,exponent,0.0015280326776505593,768515987,55
835479236,LGd,VISl,exponent,0.001327871693064142,768515987,56
835479236,LGd,VISl,exponent,0.0010209787654552605,768515987,57
835479236,LGd,VISl,exponent,0.0012784201429055786,768515987,58
835479236,LGd,VISl,exponent,0.0011674781973497472,768515987,59
835479236,LGd,VISl,periodic_pow,0.0021525140136229304,766640955,0
835479236,LGd,VISl,periodic_pow,0.0030973321151169797,766640955,1
835479236,LGd,VISl,periodic_pow,0.0031449132953618175,766640955,2
835479236,LGd,VISl,periodic_pow,0.003130997704431482,766640955,3
835479236,LGd,VISl,periodic_pow,0.0031054110996283635,766640955,4
835479236,LGd,VISl,periodic_pow,0.003118466427161848,766640955,5
835479236,LGd,VISl,periodic_pow,0.003114882471830338,766640955,6
835479236,LGd,VISl,periodic_pow,0.003131257154881162,766640955,7
835479236,LGd,VISl,periodic_pow,0.0031287416761091036,766640955,8
835479236,LGd,VISl,periodic_pow,0.0030828806913703044,766640955,9
835479236,LGd,VISl,periodic_pow,0.0030676068103148157,766640955,10
